location_id,date,temp_c,humidity_pct,rainfall_mm
butwal,2024-02-10,15.2,60.7,0.5
butwal,2024-02-11,13.4,49.6,0.2
butwal,2024-02-12,13.7,61.4,1.3
butwal,2024-02-13,11.3,72.7,0.3
butwal,2024-02-14,10.3,65.9,1.2
butwal,2024-02-15,13.6,59.8,1.0
butwal,2024-02-16,7.5,63.4,2.2
butwal,2024-02-17,9.7,60.6,0.2
butwal,2024-02-18,17.9,65.6,0.4
butwal,2024-02-19,7.2,66.4,0.3
butwal,2024-02-20,16.3,67.5,1.1
butwal,2024-02-21,18.0,62.2,0.4
butwal,2024-02-22,13.9,58.4,0.7
butwal,2024-02-23,9.9,56.0,2.5
butwal,2024-02-24,8.1,64.4,0.3
butwal,2024-02-25,7.8,41.9,1.0
butwal,2024-02-26,8.1,60.1,0.8
butwal,2024-02-27,11.1,66.6,0.2
butwal,2024-02-28,6.6,53.1,1.4
butwal,2024-02-29,15.7,54.6,1.0
butwal,2024-03-01,25.8,70.6,2.7
butwal,2024-03-02,21.0,62.1,2.4
butwal,2024-03-03,23.3,61.3,3.2
butwal,2024-03-04,22.9,66.3,0.3
butwal,2024-03-05,24.2,64.1,3.7
butwal,2024-03-06,22.3,64.7,7.2
butwal,2024-03-07,27.0,54.5,5.1
butwal,2024-03-08,19.6,53.3,5.1
butwal,2024-03-09,22.4,60.8,7.4
butwal,2024-03-10,26.8,74.0,14.7
butwal,2024-03-11,20.7,62.5,1.9
butwal,2024-03-12,24.1,73.9,1.6
butwal,2024-03-13,29.0,64.3,7.7
butwal,2024-03-14,20.1,69.6,1.4
butwal,2024-03-15,20.5,57.8,3.4
butwal,2024-03-16,23.0,74.4,5.4
butwal,2024-03-17,18.1,57.9,9.8
butwal,2024-03-18,18.1,68.0,6.1
butwal,2024-03-19,22.7,64.9,2.8
butwal,2024-03-20,21.8,52.2,1.6
butwal,2024-03-21,23.2,71.0,8.2
butwal,2024-03-22,20.0,77.8,5.5
butwal,2024-03-23,21.8,54.5,7.5
butwal,2024-03-24,20.3,66.0,10.2
butwal,2024-03-25,23.2,48.8,0.4
butwal,2024-03-26,16.1,79.0,3.1
butwal,2024-03-27,26.3,61.2,16.4
butwal,2024-03-28,20.3,58.0,5.1
butwal,2024-03-29,20.9,69.6,0.4
butwal,2024-03-30,26.0,51.1,2.8
butwal,2024-03-31,21.2,55.8,0.4
butwal,2024-04-01,20.2,81.1,4.3
butwal,2024-04-02,19.3,51.8,1.4
butwal,2024-04-03,21.1,58.5,7.9
butwal,2024-04-04,22.6,56.7,2.0
butwal,2024-04-05,21.2,68.6,0.3
butwal,2024-04-06,17.6,59.9,5.9
butwal,2024-04-07,17.1,64.8,3.0
butwal,2024-04-08,22.5,65.9,3.1
butwal,2024-04-09,19.3,68.7,1.2
butwal,2024-04-10,24.1,59.5,3.7
butwal,2024-04-11,26.9,81.9,0.2
butwal,2024-04-12,22.5,77.9,12.9
butwal,2024-04-13,19.4,61.3,0.2
butwal,2024-04-14,22.1,66.7,11.2
butwal,2024-04-15,17.6,70.2,7.0
butwal,2024-04-16,21.2,65.2,2.6
butwal,2024-04-17,24.2,65.5,1.8
butwal,2024-04-18,19.2,64.4,1.1
butwal,2024-04-19,20.6,72.8,2.8
butwal,2024-04-20,20.1,54.0,2.3
butwal,2024-04-21,22.5,67.3,11.4
butwal,2024-04-22,25.3,49.9,3.6
butwal,2024-04-23,14.9,51.7,2.6
butwal,2024-04-24,20.0,68.3,3.6
butwal,2024-04-25,22.2,63.0,2.2
butwal,2024-04-26,21.8,53.4,2.7
butwal,2024-04-27,20.8,66.2,2.9
butwal,2024-04-28,18.8,54.4,3.9
butwal,2024-04-29,24.5,54.3,2.5
butwal,2024-04-30,20.7,66.1,19.0
butwal,2024-05-01,23.2,63.9,0.1
butwal,2024-05-02,24.8,66.2,0.6
butwal,2024-05-03,19.0,64.4,4.7
butwal,2024-05-04,16.6,71.2,1.8
butwal,2024-05-05,18.6,68.0,4.5
butwal,2024-05-06,24.9,66.9,0.1
butwal,2024-05-07,21.9,64.3,11.2
butwal,2024-05-08,16.7,63.0,7.7
butwal,2024-05-09,18.5,51.7,1.4
butwal,2024-05-10,23.0,62.0,13.1
butwal,2024-05-11,20.9,63.6,1.3
butwal,2024-05-12,26.6,65.7,1.4
butwal,2024-05-13,19.8,64.2,6.2
butwal,2024-05-14,23.2,54.5,15.5
butwal,2024-05-15,25.7,59.9,5.9
butwal,2024-05-16,22.6,73.6,2.6
butwal,2024-05-17,18.2,70.8,1.0
butwal,2024-05-18,30.5,63.7,0.3
butwal,2024-05-19,31.2,67.0,12.3
butwal,2024-05-20,25.2,71.6,2.1
butwal,2024-05-21,23.9,52.4,5.2
butwal,2024-05-22,20.0,72.7,3.2
butwal,2024-05-23,22.2,56.0,0.7
butwal,2024-05-24,22.4,69.8,4.0
butwal,2024-05-25,22.1,47.5,0.5
butwal,2024-05-26,21.3,54.9,1.0
butwal,2024-05-27,25.2,67.0,0.8
butwal,2024-05-28,25.1,69.7,9.1
butwal,2024-05-29,20.4,66.9,3.6
butwal,2024-05-30,24.2,61.1,1.8
butwal,2024-05-31,18.8,52.6,2.6
butwal,2024-06-01,29.7,79.3,41.5
butwal,2024-06-02,32.1,78.5,45.1
butwal,2024-06-03,29.3,76.0,44.8
butwal,2024-06-04,29.0,76.7,21.9
butwal,2024-06-05,30.0,61.2,15.5
butwal,2024-06-06,26.6,82.8,22.6
butwal,2024-06-07,24.3,80.9,36.8
butwal,2024-06-08,26.7,67.6,14.0
butwal,2024-06-09,22.9,97.2,73.7
butwal,2024-06-10,28.5,62.1,4.5
butwal,2024-06-11,29.6,90.0,48.5
butwal,2024-06-12,26.6,84.4,18.7
butwal,2024-06-13,31.9,60.6,10.5
butwal,2024-06-14,31.3,66.4,21.7
butwal,2024-06-15,24.8,62.6,18.3
butwal,2024-06-16,22.7,69.5,15.6
butwal,2024-06-17,29.1,91.8,38.6
butwal,2024-06-18,22.8,57.4,7.8
butwal,2024-06-19,29.1,77.7,22.8
butwal,2024-06-20,30.6,83.5,14.8
butwal,2024-06-21,24.4,77.5,6.8
butwal,2024-06-22,28.1,74.2,13.9
butwal,2024-06-23,28.6,61.7,22.6
butwal,2024-06-24,32.5,50.0,27.7
butwal,2024-06-25,23.5,81.3,38.1
butwal,2024-06-26,23.4,72.6,18.9
butwal,2024-06-27,30.5,58.7,19.4
butwal,2024-06-28,28.5,71.0,23.6
butwal,2024-06-29,32.8,77.5,32.7
butwal,2024-06-30,24.3,68.8,30.4
butwal,2024-07-01,24.1,77.5,21.0
butwal,2024-07-02,29.0,85.8,30.8
butwal,2024-07-03,32.5,61.9,19.1
butwal,2024-07-04,27.0,89.5,64.2
butwal,2024-07-05,27.9,68.8,21.7
butwal,2024-07-06,28.3,74.4,43.9
butwal,2024-07-07,27.3,82.2,19.9
butwal,2024-07-08,30.0,68.3,11.2
butwal,2024-07-09,29.3,72.3,31.2
butwal,2024-07-10,24.7,72.1,4.3
butwal,2024-07-11,28.2,70.4,21.2
butwal,2024-07-12,31.2,75.8,32.8
butwal,2024-07-13,33.7,69.2,44.0
butwal,2024-07-14,23.6,81.1,31.5
butwal,2024-07-15,32.3,79.2,26.4
butwal,2024-07-16,23.6,86.2,41.9
butwal,2024-07-17,24.9,60.6,14.6
butwal,2024-07-18,26.4,70.4,26.2
butwal,2024-07-19,26.9,69.8,23.3
butwal,2024-07-20,28.0,77.5,20.1
butwal,2024-07-21,26.8,65.3,27.6
butwal,2024-07-22,30.8,90.5,60.1
butwal,2024-07-23,30.0,62.7,27.7
butwal,2024-07-24,32.0,70.9,26.4
butwal,2024-07-25,33.4,55.8,14.7
butwal,2024-07-26,26.7,73.6,6.3
butwal,2024-07-27,29.4,70.5,24.9
butwal,2024-07-28,22.7,57.3,17.3
butwal,2024-07-29,29.0,75.6,31.8
butwal,2024-07-30,31.0,93.0,52.1
butwal,2024-07-31,28.6,65.5,29.8
butwal,2024-08-01,24.3,66.9,9.0
butwal,2024-08-02,31.7,71.1,12.0
butwal,2024-08-03,30.1,59.6,6.8
butwal,2024-08-04,27.7,76.1,23.5
butwal,2024-08-05,25.2,75.2,19.7
butwal,2024-08-06,31.3,100.0,99.4
butwal,2024-08-07,26.4,56.2,14.6
butwal,2024-08-08,31.8,80.3,22.8
butwal,2024-08-09,24.2,68.5,10.1
butwal,2024-08-10,25.7,67.3,16.9
butwal,2024-08-11,26.7,67.0,14.8
butwal,2024-08-12,29.0,65.5,17.5
butwal,2024-08-13,28.6,67.9,38.7
butwal,2024-08-14,29.9,55.4,15.4
butwal,2024-08-15,25.9,67.4,8.4
butwal,2024-08-16,30.2,66.3,18.1
butwal,2024-08-17,27.0,62.5,13.8
butwal,2024-08-18,32.1,55.6,9.2
butwal,2024-08-19,26.3,78.6,12.3
butwal,2024-08-20,32.5,63.4,26.9
butwal,2024-08-21,23.9,60.2,29.9
butwal,2024-08-22,33.3,93.8,62.8
butwal,2024-08-23,30.0,88.1,73.4
butwal,2024-08-24,27.5,88.5,48.8
butwal,2024-08-25,26.2,84.1,37.4
butwal,2024-08-26,30.0,70.0,9.2
butwal,2024-08-27,26.0,67.4,16.3
butwal,2024-08-28,26.1,70.5,23.7
butwal,2024-08-29,28.5,85.7,40.6
butwal,2024-08-30,31.0,70.2,21.0
butwal,2024-08-31,26.2,67.8,7.8
butwal,2024-09-01,18.9,67.1,20.4
butwal,2024-09-02,19.4,69.0,22.1
butwal,2024-09-03,20.3,75.1,20.5
butwal,2024-09-04,25.5,67.0,13.9
butwal,2024-09-05,16.3,72.5,23.2
butwal,2024-09-06,20.0,50.6,21.0
butwal,2024-09-07,24.8,64.3,19.2
butwal,2024-09-08,23.7,78.7,26.3
butwal,2024-09-09,14.7,89.8,41.9
butwal,2024-09-10,23.5,60.4,29.0
butwal,2024-09-11,20.6,70.9,33.4
butwal,2024-09-12,20.5,59.7,13.5
butwal,2024-09-13,23.9,77.1,32.1
butwal,2024-09-14,23.7,54.1,4.6
butwal,2024-09-15,19.9,69.8,11.8
butwal,2024-09-16,19.6,78.6,20.4
butwal,2024-09-17,22.7,75.0,30.7
butwal,2024-09-18,16.3,79.5,47.6
butwal,2024-09-19,13.4,57.1,11.2
butwal,2024-09-20,25.6,71.4,23.8
butwal,2024-09-21,19.2,80.9,20.6
butwal,2024-09-22,23.0,81.3,46.1
butwal,2024-09-23,23.4,61.0,10.3
butwal,2024-09-24,21.5,66.5,5.4
butwal,2024-09-25,22.8,66.5,12.4
butwal,2024-09-26,24.9,66.7,15.2
butwal,2024-09-27,25.0,61.2,2.1
butwal,2024-09-28,20.1,58.6,9.7
butwal,2024-09-29,20.0,74.4,27.7
butwal,2024-09-30,21.7,51.7,15.8
butwal,2024-10-01,17.8,79.6,11.5
butwal,2024-10-02,21.1,49.6,3.0
butwal,2024-10-03,17.7,73.3,2.8
butwal,2024-10-04,22.2,57.6,2.8
butwal,2024-10-05,18.1,54.3,3.6
butwal,2024-10-06,25.2,54.6,4.1
butwal,2024-10-07,26.9,72.4,5.6
butwal,2024-10-08,19.3,69.2,4.3
butwal,2024-10-09,22.1,57.1,3.4
butwal,2024-10-10,17.2,62.7,0.9
butwal,2024-10-11,19.6,54.9,2.7
butwal,2024-10-12,18.5,56.4,2.1
butwal,2024-10-13,20.6,62.7,3.4
butwal,2024-10-14,21.2,79.1,5.2
butwal,2024-10-15,20.0,80.1,1.7
butwal,2024-10-16,16.8,68.0,5.0
butwal,2024-10-17,16.7,75.7,1.1
butwal,2024-10-18,23.2,53.2,3.1
butwal,2024-10-19,16.8,69.9,1.6
butwal,2024-10-20,23.7,65.3,5.1
butwal,2024-10-21,21.2,49.7,5.2
butwal,2024-10-22,18.1,52.1,8.0
butwal,2024-10-23,26.7,64.4,10.2
butwal,2024-10-24,24.6,48.4,1.8
butwal,2024-10-25,19.4,61.9,0.2
butwal,2024-10-26,19.1,64.2,7.7
butwal,2024-10-27,21.2,63.6,1.6
butwal,2024-10-28,22.4,64.2,1.2
butwal,2024-10-29,14.8,54.9,6.9
butwal,2024-10-30,22.1,75.4,26.4
butwal,2024-10-31,19.1,74.5,15.5
butwal,2024-11-01,18.3,51.5,6.9
butwal,2024-11-02,26.6,64.2,12.8
butwal,2024-11-03,19.1,44.9,2.3
butwal,2024-11-04,23.6,63.3,7.2
butwal,2024-11-05,23.0,50.9,3.8
butwal,2024-11-06,22.2,45.4,3.7
butwal,2024-11-07,29.5,61.2,1.7
butwal,2024-11-08,21.8,94.4,8.0
butwal,2024-11-09,22.7,63.7,1.8
butwal,2024-11-10,22.1,64.4,8.7
butwal,2024-11-11,23.8,60.5,1.3
butwal,2024-11-12,24.9,66.1,5.7
butwal,2024-11-13,18.4,80.6,16.8
butwal,2024-11-14,22.5,77.4,14.1
butwal,2024-11-15,23.9,60.3,7.5
butwal,2024-11-16,23.8,66.3,7.8
butwal,2024-11-17,28.4,65.7,5.2
butwal,2024-11-18,21.2,57.7,1.5
butwal,2024-11-19,22.9,59.0,10.4
butwal,2024-11-20,15.5,63.2,1.2
butwal,2024-11-21,24.4,69.6,14.8
butwal,2024-11-22,22.7,56.7,0.5
butwal,2024-11-23,19.3,58.3,0.1
butwal,2024-11-24,21.3,59.7,3.3
butwal,2024-11-25,25.7,61.3,0.1
butwal,2024-11-26,23.2,75.6,0.4
butwal,2024-11-27,28.4,57.7,0.3
butwal,2024-11-28,23.0,57.8,4.9
butwal,2024-11-29,22.5,53.1,3.3
butwal,2024-11-30,21.1,72.1,5.3
butwal,2024-12-01,14.7,58.7,0.8
butwal,2024-12-02,11.1,53.5,0.0
butwal,2024-12-03,11.1,72.6,1.4
butwal,2024-12-04,19.9,51.8,2.1
butwal,2024-12-05,17.7,56.3,1.7
butwal,2024-12-06,10.9,60.0,0.2
butwal,2024-12-07,15.2,54.3,1.7
butwal,2024-12-08,11.0,42.2,0.1
butwal,2024-12-09,14.3,64.6,0.8
butwal,2024-12-10,3.3,56.8,2.3
butwal,2024-12-11,5.8,66.1,1.6
butwal,2024-12-12,15.8,47.8,1.4
butwal,2024-12-13,5.5,51.7,1.8
butwal,2024-12-14,13.5,53.2,0.4
butwal,2024-12-15,11.5,42.2,2.3
butwal,2024-12-16,12.3,65.6,0.3
butwal,2024-12-17,7.1,58.7,0.6
butwal,2024-12-18,12.1,70.0,0.5
butwal,2024-12-19,9.4,74.3,1.6
butwal,2024-12-20,11.2,55.9,0.4
butwal,2024-12-21,10.9,47.8,0.4
butwal,2024-12-22,-2.8,43.1,0.7
butwal,2024-12-23,7.9,56.9,1.4
butwal,2024-12-24,18.5,67.1,0.2
butwal,2024-12-25,11.4,71.6,0.1
butwal,2024-12-26,20.8,51.8,1.6
butwal,2024-12-27,11.8,65.7,2.0
butwal,2024-12-28,12.5,76.5,0.4
butwal,2024-12-29,8.4,69.6,0.9
butwal,2024-12-30,7.8,64.9,0.3
butwal,2024-12-31,12.8,58.3,0.8
butwal,2025-01-01,13.1,46.8,0.6
butwal,2025-01-02,9.2,64.5,0.0
butwal,2025-01-03,17.0,48.3,0.7
butwal,2025-01-04,7.9,62.7,0.4
butwal,2025-01-05,11.7,63.1,0.5
butwal,2025-01-06,14.8,61.1,0.5
butwal,2025-01-07,12.7,60.6,1.7
butwal,2025-01-08,18.5,52.0,2.4
butwal,2025-01-09,7.4,51.7,1.7
butwal,2025-01-10,19.0,55.7,0.4
butwal,2025-01-11,13.7,59.8,3.3
butwal,2025-01-12,9.3,59.0,0.8
butwal,2025-01-13,10.4,68.6,0.1
butwal,2025-01-14,8.5,55.7,2.2
butwal,2025-01-15,14.9,54.6,0.3
butwal,2025-01-16,17.8,52.4,0.9
butwal,2025-01-17,12.9,57.2,0.1
butwal,2025-01-18,6.2,58.3,1.0
butwal,2025-01-19,8.1,69.9,1.8
butwal,2025-01-20,14.1,70.4,1.1
butwal,2025-01-21,12.7,59.2,1.5
butwal,2025-01-22,17.1,57.6,4.3
butwal,2025-01-23,11.5,53.6,0.5
butwal,2025-01-24,14.4,57.3,0.8
butwal,2025-01-25,11.8,81.7,1.3
butwal,2025-01-26,0.2,57.3,0.4
butwal,2025-01-27,17.0,56.3,0.7
butwal,2025-01-28,10.8,45.8,0.5
butwal,2025-01-29,13.0,73.4,0.8
butwal,2025-01-30,6.9,63.7,0.2
butwal,2025-01-31,10.4,67.6,0.7
butwal,2025-02-01,12.1,51.7,0.5
butwal,2025-02-02,13.2,64.5,2.8
butwal,2025-02-03,23.9,73.9,0.7
butwal,2025-02-04,16.9,57.4,0.1
butwal,2025-02-05,10.0,61.2,1.5
butwal,2025-02-06,10.5,54.3,0.4
butwal,2025-02-07,15.3,55.8,1.8
butwal,2025-02-08,15.0,54.6,0.7
butwal,2025-02-09,10.4,52.3,0.7
butwal,2025-02-10,16.8,64.1,2.2
butwal,2025-02-11,9.8,49.8,1.1
butwal,2025-02-12,8.6,62.3,0.1
butwal,2025-02-13,12.1,51.8,0.6
butwal,2025-02-14,18.8,43.6,0.1
butwal,2025-02-15,14.4,62.9,0.7
butwal,2025-02-16,14.1,63.6,0.6
butwal,2025-02-17,15.6,71.5,3.5
butwal,2025-02-18,5.1,51.4,0.5
butwal,2025-02-19,3.1,47.9,5.4
butwal,2025-02-20,17.6,64.1,1.3
butwal,2025-02-21,9.6,56.1,0.9
butwal,2025-02-22,13.1,65.7,0.1
butwal,2025-02-23,11.2,48.5,2.0
butwal,2025-02-24,13.7,47.4,1.5
butwal,2025-02-25,3.7,65.2,2.6
butwal,2025-02-26,14.0,67.2,1.1
butwal,2025-02-27,17.3,60.2,0.5
butwal,2025-02-28,22.5,36.3,1.1
butwal,2025-03-01,22.6,54.5,3.8
butwal,2025-03-02,25.5,57.3,6.5
butwal,2025-03-03,22.9,64.0,2.9
butwal,2025-03-04,20.9,79.3,6.5
butwal,2025-03-05,24.7,60.3,17.9
butwal,2025-03-06,16.7,46.8,0.7
butwal,2025-03-07,17.1,68.0,0.1
butwal,2025-03-08,20.5,69.9,8.2
butwal,2025-03-09,23.7,70.7,4.6
butwal,2025-03-10,23.8,63.5,2.3
butwal,2025-03-11,27.6,68.8,6.1
butwal,2025-03-12,27.8,50.4,1.8
butwal,2025-03-13,21.9,66.6,12.2
butwal,2025-03-14,18.3,59.1,0.8
butwal,2025-03-15,20.6,55.0,1.4
butwal,2025-03-16,20.8,82.2,1.6
butwal,2025-03-17,21.4,58.2,3.1
butwal,2025-03-18,18.1,57.7,0.2
butwal,2025-03-19,27.2,68.3,4.4
butwal,2025-03-20,20.7,58.9,12.4
butwal,2025-03-21,24.3,68.8,2.6
butwal,2025-03-22,18.0,77.7,2.4
butwal,2025-03-23,24.2,62.3,6.6
butwal,2025-03-24,24.6,71.0,11.8
butwal,2025-03-25,21.7,63.2,6.2
butwal,2025-03-26,15.4,71.3,4.2
butwal,2025-03-27,23.9,51.7,4.6
butwal,2025-03-28,20.4,50.5,4.0
butwal,2025-03-29,19.9,65.7,1.7
butwal,2025-03-30,19.9,61.6,0.7
butwal,2025-03-31,23.2,72.3,0.6
butwal,2025-04-01,23.9,60.2,3.9
butwal,2025-04-02,20.2,48.6,1.3
butwal,2025-04-03,23.6,59.2,0.2
butwal,2025-04-04,22.1,55.8,0.7
butwal,2025-04-05,23.0,72.3,5.3
butwal,2025-04-06,15.3,67.5,4.3
butwal,2025-04-07,23.8,49.7,0.3
butwal,2025-04-08,13.0,60.8,1.3
butwal,2025-04-09,23.8,60.4,1.3
butwal,2025-04-10,17.2,68.4,3.1
butwal,2025-04-11,15.6,50.0,1.9
butwal,2025-04-12,20.1,80.2,6.1
butwal,2025-04-13,21.3,54.9,8.3
butwal,2025-04-14,20.4,47.8,5.6
butwal,2025-04-15,18.4,70.4,13.0
butwal,2025-04-16,21.9,53.0,0.3
butwal,2025-04-17,25.8,58.0,1.7
butwal,2025-04-18,20.5,52.7,0.3
butwal,2025-04-19,20.4,71.5,19.4
butwal,2025-04-20,24.5,50.4,2.5
butwal,2025-04-21,21.5,76.3,2.8
butwal,2025-04-22,21.8,60.2,2.9
butwal,2025-04-23,22.7,69.2,3.2
butwal,2025-04-24,22.7,59.8,0.6
butwal,2025-04-25,24.4,63.3,1.8
butwal,2025-04-26,23.8,59.6,5.9
butwal,2025-04-27,22.1,69.8,6.0
butwal,2025-04-28,21.8,61.9,11.4
butwal,2025-04-29,21.7,69.6,11.7
butwal,2025-04-30,19.0,62.2,1.0
butwal,2025-05-01,21.2,66.5,3.7
butwal,2025-05-02,18.8,70.9,4.3
butwal,2025-05-03,22.8,58.2,0.3
butwal,2025-05-04,23.6,73.3,19.3
butwal,2025-05-05,18.7,68.1,1.1
butwal,2025-05-06,21.1,65.0,0.7
butwal,2025-05-07,19.1,69.4,0.2
butwal,2025-05-08,21.2,51.2,3.6
butwal,2025-05-09,23.5,62.4,0.5
butwal,2025-05-10,25.8,82.2,9.2
butwal,2025-05-11,21.8,49.8,5.9
butwal,2025-05-12,24.1,48.7,5.5
butwal,2025-05-13,23.6,68.7,0.3
butwal,2025-05-14,19.8,76.0,1.1
butwal,2025-05-15,20.4,80.4,10.0
butwal,2025-05-16,22.3,54.8,0.1
butwal,2025-05-17,25.6,58.7,0.3
butwal,2025-05-18,20.5,64.3,2.9
butwal,2025-05-19,25.7,58.8,4.1
butwal,2025-05-20,27.3,68.3,6.5
butwal,2025-05-21,21.0,67.7,1.7
butwal,2025-05-22,21.1,68.9,1.0
butwal,2025-05-23,17.5,62.7,6.4
butwal,2025-05-24,23.7,56.5,0.5
butwal,2025-05-25,24.8,62.2,1.8
butwal,2025-05-26,22.8,56.9,6.9
butwal,2025-05-27,24.2,62.3,0.0
butwal,2025-05-28,25.8,62.4,9.1
butwal,2025-05-29,14.8,52.8,1.6
butwal,2025-05-30,22.5,61.7,1.0
butwal,2025-05-31,22.7,58.8,1.3
butwal,2025-06-01,26.1,80.4,13.2
butwal,2025-06-02,27.2,70.5,7.8
butwal,2025-06-03,24.6,81.0,17.6
butwal,2025-06-04,25.7,74.4,29.0
butwal,2025-06-05,26.3,56.6,20.3
butwal,2025-06-06,28.7,84.6,42.0
butwal,2025-06-07,28.1,62.4,17.3
butwal,2025-06-08,30.9,84.4,19.9
butwal,2025-06-09,27.5,82.0,39.6
butwal,2025-06-10,24.5,63.8,12.2
butwal,2025-06-11,29.2,70.1,28.2
butwal,2025-06-12,32.1,64.3,22.1
butwal,2025-06-13,30.4,77.1,39.8
butwal,2025-06-14,29.7,76.9,28.6
butwal,2025-06-15,28.6,81.0,23.9
butwal,2025-06-16,30.0,73.2,14.7
butwal,2025-06-17,26.3,67.2,17.8
butwal,2025-06-18,32.8,89.2,50.0
butwal,2025-06-19,26.9,87.7,82.2
butwal,2025-06-20,26.7,68.9,39.9
butwal,2025-06-21,23.3,68.7,12.9
butwal,2025-06-22,35.7,80.8,53.6
butwal,2025-06-23,32.2,52.6,22.4
butwal,2025-06-24,32.0,80.7,44.2
butwal,2025-06-25,28.9,75.3,25.0
butwal,2025-06-26,24.2,58.7,11.1
butwal,2025-06-27,27.1,66.2,36.0
butwal,2025-06-28,31.3,100.0,90.5
butwal,2025-06-29,34.9,60.9,27.7
butwal,2025-06-30,24.0,70.4,33.4
butwal,2025-07-01,25.5,57.7,13.0
butwal,2025-07-02,27.6,72.9,18.5
butwal,2025-07-03,32.1,100.0,77.6
butwal,2025-07-04,32.7,67.3,21.9
butwal,2025-07-05,33.1,72.1,6.3
butwal,2025-07-06,28.5,52.0,8.7
butwal,2025-07-07,27.2,56.7,19.0
butwal,2025-07-08,24.8,72.8,20.5
butwal,2025-07-09,27.1,72.1,14.8
butwal,2025-07-10,25.3,68.5,26.2
butwal,2025-07-11,29.7,79.5,39.8
butwal,2025-07-12,26.2,56.4,18.8
butwal,2025-07-13,29.3,78.7,16.1
butwal,2025-07-14,28.5,80.9,28.1
butwal,2025-07-15,27.1,69.6,22.8
butwal,2025-07-16,28.0,87.2,43.3
butwal,2025-07-17,31.5,62.5,16.3
butwal,2025-07-18,26.7,76.0,11.7
butwal,2025-07-19,28.2,100.0,103.7
butwal,2025-07-20,27.7,96.2,61.8
butwal,2025-07-21,27.9,73.6,18.1
butwal,2025-07-22,28.6,61.5,15.7
butwal,2025-07-23,30.3,66.0,22.9
butwal,2025-07-24,33.1,56.9,12.7
butwal,2025-07-25,29.3,61.9,10.5
butwal,2025-07-26,21.7,68.5,34.2
butwal,2025-07-27,28.2,80.7,45.9
butwal,2025-07-28,28.2,70.9,16.5
butwal,2025-07-29,22.2,89.0,30.8
butwal,2025-07-30,28.6,74.2,27.1
butwal,2025-07-31,27.5,72.1,20.5
butwal,2025-08-01,27.7,79.1,24.4
butwal,2025-08-02,27.6,60.6,12.1
butwal,2025-08-03,30.0,65.0,10.5
butwal,2025-08-04,30.9,99.4,52.1
butwal,2025-08-05,24.7,59.2,35.5
butwal,2025-08-06,27.8,76.1,27.4
butwal,2025-08-07,32.5,71.2,20.2
butwal,2025-08-08,29.2,75.9,30.4
butwal,2025-08-09,24.8,79.6,30.6
butwal,2025-08-10,33.9,98.6,45.0
butwal,2025-08-11,34.9,69.0,33.8
butwal,2025-08-12,25.4,77.9,38.1
butwal,2025-08-13,25.7,75.4,14.4
butwal,2025-08-14,26.9,66.4,17.4
butwal,2025-08-15,23.7,73.5,12.0
butwal,2025-08-16,29.7,70.5,9.4
butwal,2025-08-17,26.2,70.5,32.6
butwal,2025-08-18,28.8,98.9,67.4
butwal,2025-08-19,25.9,70.6,14.0
butwal,2025-08-20,26.6,55.2,9.4
butwal,2025-08-21,30.3,54.2,17.4
butwal,2025-08-22,30.7,100.0,64.3
butwal,2025-08-23,23.2,68.5,26.5
butwal,2025-08-24,25.0,100.0,100.6
butwal,2025-08-25,25.2,64.3,8.6
butwal,2025-08-26,29.6,69.4,11.7
butwal,2025-08-27,28.7,64.1,19.2
butwal,2025-08-28,25.3,79.8,25.2
butwal,2025-08-29,28.6,78.9,20.8
butwal,2025-08-30,30.9,87.2,65.1
butwal,2025-08-31,29.4,83.3,23.0
butwal,2025-09-01,20.7,71.5,2.8
butwal,2025-09-02,23.6,66.9,22.7
butwal,2025-09-03,18.3,96.0,35.6
butwal,2025-09-04,18.9,100.0,67.7
butwal,2025-09-05,22.5,68.6,40.4
butwal,2025-09-06,20.2,70.2,22.9
butwal,2025-09-07,22.2,78.4,21.5
butwal,2025-09-08,16.6,66.8,20.8
butwal,2025-09-09,26.5,85.6,32.5
butwal,2025-09-10,17.5,84.4,28.6
butwal,2025-09-11,19.8,75.1,29.8
butwal,2025-09-12,26.5,60.7,3.7
butwal,2025-09-13,23.7,90.0,34.8
butwal,2025-09-14,23.8,53.6,20.9
butwal,2025-09-15,20.2,60.6,15.3
butwal,2025-09-16,17.7,99.7,41.0
butwal,2025-09-17,18.7,57.5,10.8
butwal,2025-09-18,24.4,78.3,21.2
butwal,2025-09-19,27.7,49.9,10.7
butwal,2025-09-20,20.9,96.1,62.3
butwal,2025-09-21,24.4,94.0,65.6
butwal,2025-09-22,27.3,66.1,32.1
butwal,2025-09-23,20.6,56.7,8.1
butwal,2025-09-24,19.4,75.4,11.1
butwal,2025-09-25,22.1,64.2,21.6
butwal,2025-09-26,22.1,61.2,11.9
butwal,2025-09-27,20.6,68.3,42.3
butwal,2025-09-28,20.4,73.2,32.8
butwal,2025-09-29,22.3,52.7,14.0
butwal,2025-09-30,26.3,63.5,35.6
butwal,2025-10-01,15.7,71.1,1.4
butwal,2025-10-02,19.1,69.3,1.4
butwal,2025-10-03,21.0,59.8,5.6
butwal,2025-10-04,22.8,66.0,0.6
butwal,2025-10-05,21.6,70.6,4.0
butwal,2025-10-06,23.8,64.3,6.3
butwal,2025-10-07,24.5,56.2,4.0
butwal,2025-10-08,19.3,57.2,5.3
